percentage_overlap	tp	gs_count	pp	target	grn	net	n_top	dataset	method
0.504950495049505	51	101	77421	on_target	net_81_10586	1	1.0	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	117	77	off_target	net_115_11153	0	0.001	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	117	774	off_target	net_115_11153	0	0.01	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.017094017094017	2	117	3871	off_target	net_115_11153	0	0.05	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.017094017094017	2	117	7742	off_target	net_115_11153	0	0.1	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0512820512820512	6	117	15484	off_target	net_115_11153	0	0.2	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0512820512820512	6	117	19355	off_target	net_115_11153	0	0.25	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0854700854700854	10	117	38710	off_target	net_115_11153	0	0.5	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.1111111111111111	13	117	58066	off_target	net_115_11153	0	0.75	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.1196581196581196	14	117	77421	off_target	net_115_11153	0	1.0	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	117	77	off_target	net_115_11153	1	0.001	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	117	774	off_target	net_115_11153	1	0.01	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	117	3871	off_target	net_115_11153	1	0.05	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	117	7742	off_target	net_115_11153	1	0.1	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0085470085470085	1	117	15484	off_target	net_115_11153	1	0.2	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.017094017094017	2	117	19355	off_target	net_115_11153	1	0.25	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0427350427350427	5	117	38710	off_target	net_115_11153	1	0.5	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0854700854700854	10	117	58066	off_target	net_115_11153	1	0.75	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.1196581196581196	14	117	77421	off_target	net_115_11153	1	1.0	net_141_11706_net_81_10586_net_115_11153_net_57_10409	scgenerai_config
0.0	0	104	58	on_target	net_60_10082	0	0.001	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	104	580	on_target	net_60_10082	0	0.01	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	104	2898	on_target	net_60_10082	0	0.05	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	104	5797	on_target	net_60_10082	0	0.1	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0288461538461538	3	104	11594	on_target	net_60_10082	0	0.2	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0288461538461538	3	104	14492	on_target	net_60_10082	0	0.25	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0961538461538461	10	104	28985	on_target	net_60_10082	0	0.5	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1057692307692307	11	104	43478	on_target	net_60_10082	0	0.75	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1346153846153846	14	104	57970	on_target	net_60_10082	0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0096153846153846	1	104	58	off_target	net_60_10082	1	0.001	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0096153846153846	1	104	580	off_target	net_60_10082	1	0.01	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0192307692307692	2	104	2898	off_target	net_60_10082	1	0.05	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0288461538461538	3	104	5797	off_target	net_60_10082	1	0.1	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0288461538461538	3	104	11594	off_target	net_60_10082	1	0.2	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0288461538461538	3	104	14492	off_target	net_60_10082	1	0.25	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0384615384615384	4	104	28985	off_target	net_60_10082	1	0.5	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0576923076923076	6	104	43478	off_target	net_60_10082	1	0.75	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1346153846153846	14	104	57970	off_target	net_60_10082	1	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	71	58	off_target	net_64_11307	0	0.001	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	71	580	off_target	net_64_11307	0	0.01	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0140845070422535	1	71	2898	off_target	net_64_11307	0	0.05	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0422535211267605	3	71	5797	off_target	net_64_11307	0	0.1	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0704225352112676	5	71	11594	off_target	net_64_11307	0	0.2	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0845070422535211	6	71	14492	off_target	net_64_11307	0	0.25	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1549295774647887	11	71	28985	off_target	net_64_11307	0	0.5	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.2253521126760563	16	71	43478	off_target	net_64_11307	0	0.75	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.2535211267605634	18	71	57970	off_target	net_64_11307	0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	71	58	on_target	net_64_11307	1	0.001	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	71	580	on_target	net_64_11307	1	0.01	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.028169014084507	2	71	2898	on_target	net_64_11307	1	0.05	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.028169014084507	2	71	5797	on_target	net_64_11307	1	0.1	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0422535211267605	3	71	11594	on_target	net_64_11307	1	0.2	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.056338028169014	4	71	14492	on_target	net_64_11307	1	0.25	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1126760563380281	8	71	28985	on_target	net_64_11307	1	0.5	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1690140845070422	12	71	43478	on_target	net_64_11307	1	0.75	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.2535211267605634	18	71	57970	on_target	net_64_11307	1	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	98	58	off_target	net_84_11226	0	0.001	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	98	580	off_target	net_84_11226	0	0.01	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0306122448979591	3	98	2898	off_target	net_84_11226	0	0.05	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0612244897959183	6	98	5797	off_target	net_84_11226	0	0.1	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0918367346938775	9	98	11594	off_target	net_84_11226	0	0.2	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1122448979591836	11	98	14492	off_target	net_84_11226	0	0.25	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.2142857142857142	21	98	28985	off_target	net_84_11226	0	0.5	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.3061224489795918	30	98	43478	off_target	net_84_11226	0	0.75	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.3571428571428571	35	98	57970	off_target	net_84_11226	0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	98	58	off_target	net_84_11226	1	0.001	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	98	580	off_target	net_84_11226	1	0.01	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	98	2898	off_target	net_84_11226	1	0.05	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0204081632653061	2	98	5797	off_target	net_84_11226	1	0.1	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0408163265306122	4	98	11594	off_target	net_84_11226	1	0.2	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0714285714285714	7	98	14492	off_target	net_84_11226	1	0.25	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.1938775510204081	19	98	28985	off_target	net_84_11226	1	0.5	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.2755102040816326	27	98	43478	off_target	net_84_11226	1	0.75	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.3571428571428571	35	98	57970	off_target	net_84_11226	1	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	scgenerai_config
0.0	0	104	45	on_target	net_60_10082	0	0.001	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	455	on_target	net_60_10082	0	0.01	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0096153846153846	1	104	2273	on_target	net_60_10082	0	0.05	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0096153846153846	1	104	4545	on_target	net_60_10082	0	0.1	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0576923076923076	6	104	9090	on_target	net_60_10082	0	0.2	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0576923076923076	6	104	11363	on_target	net_60_10082	0	0.25	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0769230769230769	8	104	22726	on_target	net_60_10082	0	0.5	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.125	13	104	34088	on_target	net_60_10082	0	0.75	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1346153846153846	14	104	45451	on_target	net_60_10082	0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	45	off_target	net_60_10082	1	0.001	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	455	off_target	net_60_10082	1	0.01	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	2273	off_target	net_60_10082	1	0.05	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	4545	off_target	net_60_10082	1	0.1	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	9090	off_target	net_60_10082	1	0.2	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	104	11363	off_target	net_60_10082	1	0.25	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0961538461538461	10	104	22726	off_target	net_60_10082	1	0.5	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1153846153846153	12	104	34088	off_target	net_60_10082	1	0.75	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1346153846153846	14	104	45451	off_target	net_60_10082	1	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	216	45	off_target	net_90_11013	0	0.001	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0092592592592592	2	216	455	off_target	net_90_11013	0	0.01	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0324074074074074	7	216	2273	off_target	net_90_11013	0	0.05	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.074074074074074	16	216	4545	off_target	net_90_11013	0	0.1	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1481481481481481	32	216	9090	off_target	net_90_11013	0	0.2	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1666666666666666	36	216	11363	off_target	net_90_11013	0	0.25	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.3055555555555556	66	216	22726	off_target	net_90_11013	0	0.5	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.4675925925925926	101	216	34088	off_target	net_90_11013	0	0.75	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.5833333333333334	126	216	45451	off_target	net_90_11013	0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	216	45	on_target	net_90_11013	1	0.001	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	216	455	on_target	net_90_11013	1	0.01	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0277777777777777	6	216	2273	on_target	net_90_11013	1	0.05	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.074074074074074	16	216	4545	on_target	net_90_11013	1	0.1	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1157407407407407	25	216	9090	on_target	net_90_11013	1	0.2	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1527777777777778	33	216	11363	on_target	net_90_11013	1	0.25	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.2962962962962963	64	216	22726	on_target	net_90_11013	1	0.5	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.4537037037037037	98	216	34088	on_target	net_90_11013	1	0.75	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.5833333333333334	126	216	45451	on_target	net_90_11013	1	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	175	45	off_target	net_75_10306	0	0.001	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0057142857142857	1	175	455	off_target	net_75_10306	0	0.01	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0685714285714285	12	175	2273	off_target	net_75_10306	0	0.05	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.08	14	175	4545	off_target	net_75_10306	0	0.1	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.2	35	175	9090	off_target	net_75_10306	0	0.2	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.2171428571428571	38	175	11363	off_target	net_75_10306	0	0.25	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.3542857142857142	62	175	22726	off_target	net_75_10306	0	0.5	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.5257142857142857	92	175	34088	off_target	net_75_10306	0	0.75	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.7028571428571428	123	175	45451	off_target	net_75_10306	0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	175	45	off_target	net_75_10306	1	0.001	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0114285714285714	2	175	455	off_target	net_75_10306	1	0.01	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0628571428571428	11	175	2273	off_target	net_75_10306	1	0.05	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.12	21	175	4545	off_target	net_75_10306	1	0.1	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.1942857142857142	34	175	9090	off_target	net_75_10306	1	0.2	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.2171428571428571	38	175	11363	off_target	net_75_10306	1	0.25	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.3942857142857143	69	175	22726	off_target	net_75_10306	1	0.5	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.6057142857142858	106	175	34088	off_target	net_75_10306	1	0.75	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.7028571428571428	123	175	45451	off_target	net_75_10306	1	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	scgenerai_config
0.0	0	88	50	on_target	net_70_11431	0	0.001	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0113636363636363	1	88	504	on_target	net_70_11431	0	0.01	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0227272727272727	2	88	2520	on_target	net_70_11431	0	0.05	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0568181818181818	5	88	5040	on_target	net_70_11431	0	0.1	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0681818181818181	6	88	10081	on_target	net_70_11431	0	0.2	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0681818181818181	6	88	12601	on_target	net_70_11431	0	0.25	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.25	22	88	25202	on_target	net_70_11431	0	0.5	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.3636363636363636	32	88	37802	on_target	net_70_11431	0	0.75	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.4431818181818182	39	88	50403	on_target	net_70_11431	0	1.0	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	88	50	off_target	net_70_11431	1	0.001	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	88	504	off_target	net_70_11431	1	0.01	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0113636363636363	1	88	2520	off_target	net_70_11431	1	0.05	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0568181818181818	5	88	5040	off_target	net_70_11431	1	0.1	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1022727272727272	9	88	10081	off_target	net_70_11431	1	0.2	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.125	11	88	12601	off_target	net_70_11431	1	0.25	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1590909090909091	14	88	25202	off_target	net_70_11431	1	0.5	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.3409090909090909	30	88	37802	off_target	net_70_11431	1	0.75	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.4431818181818182	39	88	50403	off_target	net_70_11431	1	1.0	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	104	50	off_target	net_60_10082	0	0.001	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	104	504	off_target	net_60_10082	0	0.01	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	104	2520	off_target	net_60_10082	0	0.05	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	104	5040	off_target	net_60_10082	0	0.1	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0192307692307692	2	104	10081	off_target	net_60_10082	0	0.2	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0288461538461538	3	104	12601	off_target	net_60_10082	0	0.25	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0673076923076923	7	104	25202	off_target	net_60_10082	0	0.5	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1153846153846153	12	104	37802	off_target	net_60_10082	0	0.75	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1346153846153846	14	104	50403	off_target	net_60_10082	0	1.0	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	104	50	on_target	net_60_10082	1	0.001	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0096153846153846	1	104	504	on_target	net_60_10082	1	0.01	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0096153846153846	1	104	2520	on_target	net_60_10082	1	0.05	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0192307692307692	2	104	5040	on_target	net_60_10082	1	0.1	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0384615384615384	4	104	10081	on_target	net_60_10082	1	0.2	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.048076923076923	5	104	12601	on_target	net_60_10082	1	0.25	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.048076923076923	5	104	25202	on_target	net_60_10082	1	0.5	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1057692307692307	11	104	37802	on_target	net_60_10082	1	0.75	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1346153846153846	14	104	50403	on_target	net_60_10082	1	1.0	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0037878787878787	1	264	50	off_target	net_135_11054	0	0.001	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0113636363636363	3	264	504	off_target	net_135_11054	0	0.01	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.034090909090909	9	264	2520	off_target	net_135_11054	0	0.05	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0492424242424242	13	264	5040	off_target	net_135_11054	0	0.1	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1174242424242424	31	264	10081	off_target	net_135_11054	0	0.2	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1515151515151515	40	264	12601	off_target	net_135_11054	0	0.25	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.3181818181818182	84	264	25202	off_target	net_135_11054	0	0.5	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.5	132	264	37802	off_target	net_135_11054	0	0.75	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.6818181818181818	180	264	50403	off_target	net_135_11054	0	1.0	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	264	50	off_target	net_135_11054	1	0.001	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0037878787878787	1	264	504	off_target	net_135_11054	1	0.01	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0189393939393939	5	264	2520	off_target	net_135_11054	1	0.05	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0568181818181818	15	264	5040	off_target	net_135_11054	1	0.1	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.1212121212121212	32	264	10081	off_target	net_135_11054	1	0.2	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.125	33	264	12601	off_target	net_135_11054	1	0.25	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.2992424242424242	79	264	25202	off_target	net_135_11054	1	0.5	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.4734848484848485	125	264	37802	off_target	net_135_11054	1	0.75	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.6818181818181818	180	264	50403	off_target	net_135_11054	1	1.0	net_70_11431_net_60_10082_net_135_11054_net_53_11196	scgenerai_config
0.0	0	88	54	on_target	net_70_11431	0	0.001	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	88	536	on_target	net_70_11431	0	0.01	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0227272727272727	2	88	2681	on_target	net_70_11431	0	0.05	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0227272727272727	2	88	5363	on_target	net_70_11431	0	0.1	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0568181818181818	5	88	10726	on_target	net_70_11431	0	0.2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0681818181818181	6	88	13407	on_target	net_70_11431	0	0.25	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.1931818181818181	17	88	26814	on_target	net_70_11431	0	0.5	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.3068181818181818	27	88	40221	on_target	net_70_11431	0	0.75	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.4431818181818182	39	88	53628	on_target	net_70_11431	0	1.0	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	88	54	off_target	net_70_11431	1	0.001	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0113636363636363	1	88	536	off_target	net_70_11431	1	0.01	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.034090909090909	3	88	2681	off_target	net_70_11431	1	0.05	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0568181818181818	5	88	5363	off_target	net_70_11431	1	0.1	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0909090909090909	8	88	10726	off_target	net_70_11431	1	0.2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.1363636363636363	12	88	13407	off_target	net_70_11431	1	0.25	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.2386363636363636	21	88	26814	off_target	net_70_11431	1	0.5	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.3522727272727273	31	88	40221	off_target	net_70_11431	1	0.75	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.4431818181818182	39	88	53628	off_target	net_70_11431	1	1.0	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	117	54	off_target	net_84_9903	0	0.001	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	117	536	off_target	net_84_9903	0	0.01	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0	0	117	2681	off_target	net_84_9903	0	0.05	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0085470085470085	1	117	5363	off_target	net_84_9903	0	0.1	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0256410256410256	3	117	10726	off_target	net_84_9903	0	0.2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0256410256410256	3	117	13407	off_target	net_84_9903	0	0.25	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.0769230769230769	9	117	26814	off_target	net_84_9903	0	0.5	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
0.1025641025641025	12	117	40221	off_target	net_84_9903	0	0.75	net_70_11431_net_84_9903_net_59_10488_net_115_11153	scgenerai_config
