percentage_recovered	tp	gs_count	pp	type	grn	net	config	dataset	top_perc
0.3278688524590163	20	61	104097	off_target	9	7	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.1
0.3278688524590163	20	61	105007	off_target	9	7	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.2
0.3278688524590163	20	61	105007	off_target	9	7	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.25
0.3278688524590163	20	61	105007	off_target	9	7	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.5
0.3278688524590163	20	61	105007	off_target	9	7	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.75
0.3278688524590163	20	61	105007	off_target	9	7	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	1.0
0.0151515151515151	2	132	1041	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.001
0.0681818181818181	9	132	10410	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.01
0.1590909090909091	21	132	52048	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.05
0.2121212121212121	28	132	104097	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.1
0.2121212121212121	28	132	105007	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.2
0.2121212121212121	28	132	105007	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.25
0.2121212121212121	28	132	105007	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.5
0.2121212121212121	28	132	105007	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.75
0.2121212121212121	28	132	105007	off_target	9	8	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	1.0
0.0	0	90	1041	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.001
0.0	0	90	10410	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.01
0.1444444444444444	13	90	52048	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.05
0.2777777777777778	25	90	104097	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.1
0.2777777777777778	25	90	105007	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.2
0.2777777777777778	25	90	105007	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.25
0.2777777777777778	25	90	105007	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.5
0.2777777777777778	25	90	105007	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	0.75
0.2777777777777778	25	90	105007	on_target	9	9	grnboost2_config	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	1.0
0.0	0	117	1196	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0085470085470085	1	117	11960	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.0769230769230769	9	117	59799	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.1538461538461538	18	117	118796	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.1538461538461538	18	117	118796	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.1538461538461538	18	117	118796	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.1538461538461538	18	117	118796	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.1538461538461538	18	117	118796	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.1538461538461538	18	117	118796	on_target	0	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0211640211640211	4	189	1196	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0476190476190476	9	189	11960	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.1005291005291005	19	189	59799	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.1375661375661375	26	189	118796	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.1375661375661375	26	189	118796	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.1375661375661375	26	189	118796	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.1375661375661375	26	189	118796	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.1375661375661375	26	189	118796	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.1375661375661375	26	189	118796	off_target	0	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0	0	112	1196	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0089285714285714	1	112	11960	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.0625	7	112	59799	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.1517857142857142	17	112	118796	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.1517857142857142	17	112	118796	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.1517857142857142	17	112	118796	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.1517857142857142	17	112	118796	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.1517857142857142	17	112	118796	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.1517857142857142	17	112	118796	off_target	0	2	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0071428571428571	1	140	1196	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0428571428571428	6	140	11960	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.1428571428571428	20	140	59799	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.2642857142857143	37	140	118796	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.2642857142857143	37	140	118796	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.2642857142857143	37	140	118796	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.2642857142857143	37	140	118796	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.2642857142857143	37	140	118796	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.2642857142857143	37	140	118796	off_target	0	3	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0054347826086956	1	184	1196	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0380434782608695	7	184	11960	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.108695652173913	20	184	59799	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.1630434782608695	30	184	118796	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.1630434782608695	30	184	118796	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.1630434782608695	30	184	118796	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.1630434782608695	30	184	118796	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.1630434782608695	30	184	118796	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.1630434782608695	30	184	118796	off_target	0	4	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0192307692307692	2	104	1196	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.1153846153846153	12	104	11960	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.2788461538461538	29	104	59799	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.3173076923076923	33	104	118796	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.3173076923076923	33	104	118796	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.3173076923076923	33	104	118796	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.3173076923076923	33	104	118796	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.3173076923076923	33	104	118796	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.3173076923076923	33	104	118796	off_target	0	5	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.03	3	100	1196	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.12	12	100	11960	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.25	25	100	59799	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.29	29	100	118796	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.29	29	100	118796	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.29	29	100	118796	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.29	29	100	118796	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.29	29	100	118796	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.29	29	100	118796	off_target	0	6	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0	0	117	1196	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0	0	117	11960	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.094017094017094	11	117	59799	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.188034188034188	22	117	118796	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.188034188034188	22	117	118796	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.188034188034188	22	117	118796	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.188034188034188	22	117	118796	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.188034188034188	22	117	118796	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.188034188034188	22	117	118796	off_target	0	7	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0	0	105	1196	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0761904761904762	8	105	11960	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.2285714285714285	24	105	59799	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.3142857142857143	33	105	118796	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.3142857142857143	33	105	118796	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.3142857142857143	33	105	118796	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.3142857142857143	33	105	118796	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.3142857142857143	33	105	118796	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.3142857142857143	33	105	118796	off_target	0	8	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0114285714285714	2	175	1196	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.0685714285714285	12	175	11960	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.1714285714285714	30	175	59799	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.2285714285714285	40	175	118796	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.2285714285714285	40	175	118796	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.2285714285714285	40	175	118796	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.2285714285714285	40	175	118796	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.2285714285714285	40	175	118796	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.2285714285714285	40	175	118796	off_target	0	9	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0	0	117	1196	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
0.017094017094017	2	117	11960	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.01
0.0512820512820512	6	117	59799	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.05
0.1282051282051282	15	117	119344	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.1
0.1282051282051282	15	117	119344	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.2
0.1282051282051282	15	117	119344	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.25
0.1282051282051282	15	117	119344	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.5
0.1282051282051282	15	117	119344	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.75
0.1282051282051282	15	117	119344	off_target	1	0	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	1.0
0.0211640211640211	4	189	1196	on_target	1	1	grnboost2_config	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	0.001
