	cluster	source	jaccard_score	size_a	size_b	threshold	top_regulons	comparison	file_a	file_b
2663	pDC	RUNX2	0.3333333333333333	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2664	pDC	FOS	0.08108108108108109	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2665	cd14+_monocytes	STAT1	0.17647058823529413	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2666	cd14+_monocytes	SOX4	0.23076923076923078	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2667	pDC	ZEB2	0.19402985074626866	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2668	cd14-_monocytes	CEBPD	0.2903225806451613	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2669	cd8+_tcells	TCF7	0.21212121212121213	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2670	pDC	BCL11A	0.3559322033898305	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2671	cd14-_monocytes	RUNX3	0.19402985074626866	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2672	cd14+_monocytes	FOS	0.3333333333333333	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2673	cd14-_monocytes	IRF1	0.2698412698412698	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2674	cd14-_monocytes	LMO4	0.2903225806451613	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2675	cd14-_monocytes	POU2F2	0.3333333333333333	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2676	cd14-_monocytes	MAFB	0.25	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2677	cd14+_monocytes	ZEB2	0.25	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2678	cd8+_tcells	IRF1	0.1111111111111111	40	40	40	50	bd-rhap-rep1-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep1-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2679	cd14-_monocytes	BTG2	0.06666666666666667	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2680	cd8+_tcells	RUNX3	0.21212121212121213	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2681	cd8+_tcells	HOPX	0.1267605633802817	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2682	cd8+_tcells	IKZF3	0.1746031746031746	40	34	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2683	nk_cells	BTG2	0.1267605633802817	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2684	DC	ZEB2	0.14285714285714285	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2685	DC	BTG2	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2686	nk_cells	ZEB2	0.08108108108108109	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2687	DC	BCL11A	0.21212121212121213	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2688	cd8+_tcells	ID2	0.17647058823529413	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2689	nk_cells	ETS1	0.2698412698412698	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2690	pDC	IRF7	0.25	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2691	pDC	RUNX2	0.3114754098360656	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2692	nk_cells	TFDP2	0.25	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2693	pDC	IRF8	0.40350877192982454	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2694	DC	MAX	0.0	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2695	cd4+_tcells	BTG2	0.19402985074626866	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2696	cd8+_tcells	BTG2	0.15942028985507245	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2697	cd14+_monocytes	SOX4	0.17647058823529413	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2698	cd4+_tcells	BCL11B	0.3114754098360656	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2699	nk_cells	MYBL1	0.3559322033898305	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2700	cd14-_monocytes	SOX4	0.19402985074626866	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2701	cd8+_tcells	BCL11B	0.3559322033898305	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2702	DC	SOX4	0.0958904109589041	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2703	b_cells	IKZF3	0.23076923076923078	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2704	pDC	ZEB2	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2705	cd4+_tcells	ETS1	0.3559322033898305	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2706	nk_cells	RORA	0.2698412698412698	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2707	pDC	BTG2	0.05263157894736842	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2708	b_cells	IRF8	0.15942028985507245	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2709	cd8+_tcells	ETS1	0.3559322033898305	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2710	cd8+_tcells	TCF7	0.2698412698412698	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2711	cd4+_tcells	TCF7	0.2903225806451613	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2712	pDC	BCL11A	0.3114754098360656	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2713	b_cells	SP140	0.23076923076923078	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2714	cd14-_monocytes	RUNX3	0.15942028985507245	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2715	pDC	TCF4	0.3333333333333333	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2716	nk_cells	RUNX3	0.23076923076923078	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2717	cd14+_monocytes	IRF8	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2718	nk_cells	HOPX	0.19402985074626866	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2719	pDC	ETS1	0.1267605633802817	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2720	cd14-_monocytes	NR4A1	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2721	DC	NR4A1	0.06666666666666667	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2722	cd14+_monocytes	EGR1	0.17647058823529413	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2723	cd14+_monocytes	ID2	0.17647058823529413	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2724	DC	IRF7	0.05263157894736842	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2725	b_cells	BTG2	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2726	cd14-_monocytes	TCF7L2	0.19402985074626866	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2727	b_cells	BCL11A	0.25	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2728	cd14-_monocytes	ID2	0.1267605633802817	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2729	DC	IRF8	0.17647058823529413	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2730	cd4+_tcells	LEF1	0.14285714285714285	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2731	cd8+_tcells	RORA	0.21212121212121213	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2732	nk_cells	ID2	0.17647058823529413	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2733	cd4+_tcells	RORA	0.2698412698412698	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2734	DC	ID2	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2735	cd14+_monocytes	ZEB2	0.1267605633802817	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2736	b_cells	ETS1	0.07936507936507936	40	28	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2737	pDC	SOX4	0.2903225806451613	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2738	cd14+_monocytes	BTG2	0.1267605633802817	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2739	b_cells	TCF4	0.19402985074626866	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2740	cd14-_monocytes	ZEB2	0.1111111111111111	40	40	40	50	bd-rhap-rep2-X/regulons_40_TF.tsv vs 10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv	bd-rhap-rep2-X/regulons_40_TF.tsv	10x-rep1-kallisto-cellbender-X/regulons_40_TF.tsv
2741	cd14-_monocytes	BTG2	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2742	cd8+_tcells	HOPX	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2743	cd8+_tcells	IKZF3	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2744	nk_cells	RUNX1	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2745	pDC	FOXP1	0.4492753623188406	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2746	nk_cells	TBX21	0.28205128205128205	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2747	nk_cells	STAT4	0.2987012987012987	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2748	cd8+_tcells	ID2	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2749	cd4+_tcells	ARID5B	0.3698630136986301	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2750	nk_cells	KAT6B	0.47058823529411764	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2751	DC	KAT6B	0.25	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2752	b_cells	BACH2	0.4084507042253521	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2753	pDC	IRF8	0.639344262295082	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2754	nk_cells	NFATC2	0.5873015873015873	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2755	cd14-_monocytes	HDAC9	0.25	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
2756	b_cells	ZBTB20	0.5151515151515151	50	50	50	50	bd-rhap-rep1-X/regulons_50_TF.tsv vs bd-rhap-rep2-X/regulons_50_TF.tsv	bd-rhap-rep1-X/regulons_50_TF.tsv	bd-rhap-rep2-X/regulons_50_TF.tsv
