,method,clustering_score,training_time,inference_time,dataset
2483,GradientShap_32_1_0.1_ZINBAutoencoder_zeros,1.0,2646.2833831799944,463.3192294430046,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2484,GradientShap_32_1_0.1_ZINBAutoencoder_randomize,0.5533333333333333,2646.2833831799944,426.2491887990036,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2485,GradientShap_32_1_0.1_ZINBAutoencoder_data,0.5593333333333333,2646.2833831799944,500.6564068359876,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2486,Deconvolution_32_1_0.1_ZINBAutoencoder_zeros,1.0,2646.2833831799944,87.75896923799883,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2487,GuidedBackprop_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1314.6133207240055,104.12042191799264,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2488,GradientShap_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1314.6133207240055,429.51475765799114,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2489,GradientShap_32_2_0_NegativeBinomialAutoencoder_randomize,1.0,1314.6133207240055,460.40448320099676,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2490,GradientShap_32_2_0_NegativeBinomialAutoencoder_data,1.0,1314.6133207240055,472.9032862489985,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2491,Deconvolution_32_2_0_NegativeBinomialAutoencoder_zeros,1.0,1314.6133207240055,90.35356861799664,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2492,GuidedBackprop_32_2_0_ZINBAutoencoder_zeros,0.896,2425.146276112995,92.05235477999668,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2493,GradientShap_32_2_0_ZINBAutoencoder_zeros,0.972,2425.146276112995,483.0336671900004,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2494,GradientShap_32_2_0_ZINBAutoencoder_randomize,1.0,2425.146276112995,442.52147913898807,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2495,GradientShap_32_2_0_ZINBAutoencoder_data,1.0,2425.146276112995,411.12935668700084,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2496,Deconvolution_32_2_0_ZINBAutoencoder_zeros,1.0,2425.146276112995,100.30182342100306,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2497,GuidedBackprop_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1353.6188074609963,90.51357308699517,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2498,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1353.6188074609963,456.57859793100215,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2499,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,1353.6188074609963,429.42129326799477,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2500,GradientShap_32_2_0.1_NegativeBinomialAutoencoder_data,1.0,1353.6188074609963,430.6126486780122,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2501,Deconvolution_32_2_0.1_NegativeBinomialAutoencoder_zeros,0.5693333333333334,1353.6188074609963,104.29730734800978,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2502,GuidedBackprop_32_2_0.1_ZINBAutoencoder_zeros,1.0,1823.2295702859992,87.22911747000762,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2503,GradientShap_32_2_0.1_ZINBAutoencoder_zeros,0.9706666666666667,1823.2295702859992,478.33684908899886,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2504,GradientShap_32_2_0.1_ZINBAutoencoder_randomize,1.0,1823.2295702859992,435.8974836500129,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2505,GradientShap_32_2_0.1_ZINBAutoencoder_data,1.0,1823.2295702859992,418.2918258270074,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2506,Deconvolution_32_2_0.1_ZINBAutoencoder_zeros,0.938,1823.2295702859992,102.82359693599574,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2507,GuidedBackprop_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,1887.5645694600098,103.33037918400078,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2508,GradientShap_32_3_0_NegativeBinomialAutoencoder_zeros,0.6273333333333333,1887.5645694600098,428.6337827690004,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2509,GradientShap_32_3_0_NegativeBinomialAutoencoder_randomize,1.0,1887.5645694600098,447.5972402299958,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2510,GradientShap_32_3_0_NegativeBinomialAutoencoder_data,1.0,1887.5645694600098,454.5291975480068,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2511,Deconvolution_32_3_0_NegativeBinomialAutoencoder_zeros,1.0,1887.5645694600098,96.66934780799784,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2512,GuidedBackprop_32_3_0_ZINBAutoencoder_zeros,0.8493333333333334,2549.061078932995,102.11637628900644,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2513,GradientShap_32_3_0_ZINBAutoencoder_zeros,1.0,2549.061078932995,443.57373701999313,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2514,GradientShap_32_3_0_ZINBAutoencoder_randomize,1.0,2549.061078932995,413.3943613480078,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2515,GradientShap_32_3_0_ZINBAutoencoder_data,1.0,2549.061078932995,476.94530540199776,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2516,Deconvolution_32_3_0_ZINBAutoencoder_zeros,0.8066666666666666,2549.061078932995,92.56275182099489,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2517,GuidedBackprop_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1383.7392269499978,104.89024329998938,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2518,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1383.7392269499978,443.9638910579961,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2519,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1383.7392269499978,454.9743675439968,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2520,GradientShap_32_3_0.1_NegativeBinomialAutoencoder_data,1.0,1383.7392269499978,451.5848076019902,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2521,Deconvolution_32_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1383.7392269499978,89.8806626029982,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2522,GuidedBackprop_32_3_0.1_ZINBAutoencoder_zeros,1.0,3144.3533297730028,89.85427447300754,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2523,GradientShap_32_3_0.1_ZINBAutoencoder_zeros,1.0,3144.3533297730028,393.7661395020259,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2524,GradientShap_32_3_0.1_ZINBAutoencoder_randomize,1.0,3144.3533297730028,394.36332374601625,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2525,GradientShap_32_3_0.1_ZINBAutoencoder_data,1.0,3144.3533297730028,395.4177021259966,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2526,Deconvolution_32_3_0.1_ZINBAutoencoder_zeros,1.0,3144.3533297730028,89.70229128899518,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2527,GuidedBackprop_16_1_0_NegativeBinomialAutoencoder_zeros,0.8966666666666666,2506.335216745996,80.25528873401345,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2528,GradientShap_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2506.335216745996,393.08721973298816,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2529,GradientShap_16_1_0_NegativeBinomialAutoencoder_randomize,0.8126666666666666,2506.335216745996,393.41899201797787,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2530,GradientShap_16_1_0_NegativeBinomialAutoencoder_data,1.0,2506.335216745996,394.09768737698323,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2531,Deconvolution_16_1_0_NegativeBinomialAutoencoder_zeros,1.0,2506.335216745996,82.2959808439773,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2532,GuidedBackprop_16_1_0_ZINBAutoencoder_zeros,1.0,4501.4389942290145,94.31453909102129,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2533,GradientShap_16_1_0_ZINBAutoencoder_zeros,1.0,4501.4389942290145,431.99580812998465,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2534,GradientShap_16_1_0_ZINBAutoencoder_randomize,0.5613333333333334,4501.4389942290145,429.0219259870064,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2535,GradientShap_16_1_0_ZINBAutoencoder_data,1.0,4501.4389942290145,424.4653429389873,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2536,Deconvolution_16_1_0_ZINBAutoencoder_zeros,0.786,4501.4389942290145,93.20163395200507,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2537,GuidedBackprop_16_1_0.1_NegativeBinomialAutoencoder_zeros,0.956,4267.320946277992,88.77924069698201,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2538,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,4267.320946277992,429.32863250598894,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2539,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_randomize,1.0,4267.320946277992,439.8629642899905,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2540,GradientShap_16_1_0.1_NegativeBinomialAutoencoder_data,1.0,4267.320946277992,433.8407604439999,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2541,Deconvolution_16_1_0.1_NegativeBinomialAutoencoder_zeros,0.818,4267.320946277992,84.54435750597622,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2542,GuidedBackprop_16_1_0.1_ZINBAutoencoder_zeros,0.7693333333333333,5377.03481801998,87.11267385797692,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2543,GradientShap_16_1_0.1_ZINBAutoencoder_zeros,1.0,5377.03481801998,418.53032592398813,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2544,GradientShap_16_1_0.1_ZINBAutoencoder_randomize,1.0,5377.03481801998,430.7248983810132,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2545,GradientShap_16_1_0.1_ZINBAutoencoder_data,1.0,5377.03481801998,445.84853194101015,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2546,Deconvolution_16_1_0.1_ZINBAutoencoder_zeros,1.0,5377.03481801998,86.6777328249882,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2547,GuidedBackprop_16_2_0_NegativeBinomialAutoencoder_zeros,0.51,3302.5599781089986,175.5662743059802,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2548,GradientShap_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,3302.5599781089986,500.88600035200943,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2549,GradientShap_16_2_0_NegativeBinomialAutoencoder_randomize,0.5346666666666666,3302.5599781089986,637.6689904360101,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2550,GradientShap_16_2_0_NegativeBinomialAutoencoder_data,1.0,3302.5599781089986,694.7474500370154,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2551,Deconvolution_16_2_0_NegativeBinomialAutoencoder_zeros,1.0,3302.5599781089986,148.71437290098402,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2552,GuidedBackprop_16_2_0_ZINBAutoencoder_zeros,0.534,3873.335232269019,98.04529610098689,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2553,GradientShap_16_2_0_ZINBAutoencoder_zeros,1.0,3873.335232269019,553.6022319630138,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2554,GradientShap_16_2_0_ZINBAutoencoder_randomize,1.0,3873.335232269019,478.28481259802356,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2555,GradientShap_16_2_0_ZINBAutoencoder_data,1.0,3873.335232269019,480.65067460297723,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2556,Deconvolution_16_2_0_ZINBAutoencoder_zeros,1.0,3873.335232269019,121.96699508099118,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2557,GuidedBackprop_16_2_0.1_NegativeBinomialAutoencoder_zeros,0.7546666666666667,3337.7861429939803,115.76979844798916,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2558,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,3337.7861429939803,483.6995077120082,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2559,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,3337.7861429939803,470.42711278799106,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2560,GradientShap_16_2_0.1_NegativeBinomialAutoencoder_data,0.5593333333333333,3337.7861429939803,470.7899460500048,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2561,Deconvolution_16_2_0.1_NegativeBinomialAutoencoder_zeros,0.788,3337.7861429939803,125.47989510401385,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2562,GuidedBackprop_16_2_0.1_ZINBAutoencoder_zeros,0.7146666666666667,5585.2721179559885,123.0243408580136,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2563,GradientShap_16_2_0.1_ZINBAutoencoder_zeros,1.0,5585.2721179559885,488.7212711110187,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2564,GradientShap_16_2_0.1_ZINBAutoencoder_randomize,1.0,5585.2721179559885,484.93126776299323,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2565,GradientShap_16_2_0.1_ZINBAutoencoder_data,1.0,5585.2721179559885,477.85703689500224,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2566,Deconvolution_16_2_0.1_ZINBAutoencoder_zeros,0.5206666666666667,5585.2721179559885,118.3642426969891,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2567,GuidedBackprop_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,4787.161348835012,110.30910555599257,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2568,GradientShap_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,4787.161348835012,470.3902633000107,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2569,GradientShap_16_3_0_NegativeBinomialAutoencoder_randomize,1.0,4787.161348835012,506.6113094330067,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2570,GradientShap_16_3_0_NegativeBinomialAutoencoder_data,1.0,4787.161348835012,503.64570967300097,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2571,Deconvolution_16_3_0_NegativeBinomialAutoencoder_zeros,1.0,4787.161348835012,129.54456751598627,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2572,GuidedBackprop_16_3_0_ZINBAutoencoder_zeros,1.0,5773.947366689012,112.14904551499058,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2573,GradientShap_16_3_0_ZINBAutoencoder_zeros,1.0,5773.947366689012,468.37742925499333,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2574,GradientShap_16_3_0_ZINBAutoencoder_randomize,1.0,5773.947366689012,486.3612749009917,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2575,GradientShap_16_3_0_ZINBAutoencoder_data,1.0,5773.947366689012,490.35304657099186,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2576,Deconvolution_16_3_0_ZINBAutoencoder_zeros,0.8493333333333334,5773.947366689012,127.40795960399555,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2577,GuidedBackprop_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,3371.7798047219985,127.66666667201207,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2578,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_zeros,0.97,3371.7798047219985,475.36022274402785,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2579,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,3371.7798047219985,489.1886732149869,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2580,GradientShap_16_3_0.1_NegativeBinomialAutoencoder_data,0.5513333333333333,3371.7798047219985,490.8978706120106,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2581,Deconvolution_16_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,3371.7798047219985,118.78350055398187,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2582,GuidedBackprop_16_3_0.1_ZINBAutoencoder_zeros,0.9486666666666667,2241.784841374989,128.45642458900693,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2583,GradientShap_16_3_0.1_ZINBAutoencoder_zeros,1.0,2241.784841374989,482.3519128100015,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2584,GradientShap_16_3_0.1_ZINBAutoencoder_randomize,1.0,2241.784841374989,473.7714167069935,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2585,GradientShap_16_3_0.1_ZINBAutoencoder_data,1.0,2241.784841374989,496.3778348370106,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2586,Deconvolution_16_3_0.1_ZINBAutoencoder_zeros,0.798,2241.784841374989,120.12816425200435,net_60_10082_net_90_11013_net_75_10306_net_77_11506
2587,GuidedBackprop_64_1_0_NegativeBinomialAutoencoder_zeros,1.0,1166.779945296992,103.92146133599454,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2588,GradientShap_64_1_0_NegativeBinomialAutoencoder_zeros,1.0,1166.779945296992,446.602337652992,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2589,GradientShap_64_1_0_NegativeBinomialAutoencoder_randomize,1.0,1166.779945296992,452.2643300500058,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2590,GradientShap_64_1_0_NegativeBinomialAutoencoder_data,1.0,1166.779945296992,458.31056466000155,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2591,Deconvolution_64_1_0_NegativeBinomialAutoencoder_zeros,0.506,1166.779945296992,97.4705004139978,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2592,GuidedBackprop_64_1_0_ZINBAutoencoder_zeros,0.7613333333333333,2074.6052576359943,95.77139877498848,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2593,GradientShap_64_1_0_ZINBAutoencoder_zeros,1.0,2074.6052576359943,449.0073341719981,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2594,GradientShap_64_1_0_ZINBAutoencoder_randomize,1.0,2074.6052576359943,447.88903030299116,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2595,GradientShap_64_1_0_ZINBAutoencoder_data,1.0,2074.6052576359943,452.8462713629997,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2596,Deconvolution_64_1_0_ZINBAutoencoder_zeros,1.0,2074.6052576359943,92.95842865499435,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2597,GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros,0.6206666666666667,1922.9922971999913,84.53224975001649,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2598,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros,0.612,1922.9922971999913,416.61076821101597,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2599,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_randomize,0.518,1922.9922971999913,412.09385485900566,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2600,GradientShap_64_1_0.1_NegativeBinomialAutoencoder_data,1.0,1922.9922971999913,419.09323290298926,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2601,Deconvolution_64_1_0.1_NegativeBinomialAutoencoder_zeros,1.0,1922.9922971999913,85.68692045600619,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2602,GuidedBackprop_64_1_0.1_ZINBAutoencoder_zeros,0.722,2629.062432161998,113.50309542298783,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2603,GradientShap_64_1_0.1_ZINBAutoencoder_zeros,0.9693333333333334,2629.062432161998,469.01796916499734,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2604,GradientShap_64_1_0.1_ZINBAutoencoder_randomize,0.502,2629.062432161998,450.1760635280225,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2605,GradientShap_64_1_0.1_ZINBAutoencoder_data,1.0,2629.062432161998,450.75780307801324,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2606,Deconvolution_64_1_0.1_ZINBAutoencoder_zeros,1.0,2629.062432161998,110.9452828450012,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2607,GuidedBackprop_64_2_0_NegativeBinomialAutoencoder_zeros,0.5353333333333333,1332.789052188018,104.30167995102238,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2608,GradientShap_64_2_0_NegativeBinomialAutoencoder_zeros,1.0,1332.789052188018,457.9838727170136,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2609,GradientShap_64_2_0_NegativeBinomialAutoencoder_randomize,1.0,1332.789052188018,468.5620462859806,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2610,GradientShap_64_2_0_NegativeBinomialAutoencoder_data,0.5026666666666667,1332.789052188018,446.3373621450155,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2611,Deconvolution_64_2_0_NegativeBinomialAutoencoder_zeros,0.508,1332.789052188018,107.32399531401461,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2612,GuidedBackprop_64_2_0_ZINBAutoencoder_zeros,1.0,1873.5217032649962,113.48246353899594,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2613,GradientShap_64_2_0_ZINBAutoencoder_zeros,0.504,1873.5217032649962,471.339943295985,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2614,GradientShap_64_2_0_ZINBAutoencoder_randomize,1.0,1873.5217032649962,482.0950015140115,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2615,GradientShap_64_2_0_ZINBAutoencoder_data,0.5066666666666667,1873.5217032649962,487.98735882001347,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2616,Deconvolution_64_2_0_ZINBAutoencoder_zeros,0.528,1873.5217032649962,116.28885495100985,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2617,GuidedBackprop_64_2_0.1_NegativeBinomialAutoencoder_zeros,0.574,1385.7070826830168,108.33571493800264,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2618,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1385.7070826830168,461.53598321499885,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2619,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_randomize,1.0,1385.7070826830168,478.52479913900606,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2620,GradientShap_64_2_0.1_NegativeBinomialAutoencoder_data,1.0,1385.7070826830168,469.4454791749886,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2621,Deconvolution_64_2_0.1_NegativeBinomialAutoencoder_zeros,1.0,1385.7070826830168,112.63197002399829,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2622,GuidedBackprop_64_2_0.1_ZINBAutoencoder_zeros,1.0,1919.5636886899883,108.09294711201801,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2623,GradientShap_64_2_0.1_ZINBAutoencoder_zeros,1.0,1919.5636886899883,457.07272481400287,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2624,GradientShap_64_2_0.1_ZINBAutoencoder_randomize,0.8426666666666667,1919.5636886899883,463.55915980698774,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2625,GradientShap_64_2_0.1_ZINBAutoencoder_data,0.7726666666666666,1919.5636886899883,449.4915079479979,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2626,Deconvolution_64_2_0.1_ZINBAutoencoder_zeros,1.0,1919.5636886899883,96.05714475599234,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2627,GuidedBackprop_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,1865.9251369620033,99.03408992598997,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2628,GradientShap_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,1865.9251369620033,431.5294642020017,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2629,GradientShap_64_3_0_NegativeBinomialAutoencoder_randomize,0.5153333333333333,1865.9251369620033,458.31386160699185,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2630,GradientShap_64_3_0_NegativeBinomialAutoencoder_data,0.5053333333333333,1865.9251369620033,434.00502290198347,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2631,Deconvolution_64_3_0_NegativeBinomialAutoencoder_zeros,1.0,1865.9251369620033,98.59426205398631,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2632,GuidedBackprop_64_3_0_ZINBAutoencoder_zeros,0.8286666666666667,2381.031610573991,98.05962446902413,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2633,GradientShap_64_3_0_ZINBAutoencoder_zeros,1.0,2381.031610573991,446.9172332669841,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2634,GradientShap_64_3_0_ZINBAutoencoder_randomize,1.0,2381.031610573991,450.68097706200206,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2635,GradientShap_64_3_0_ZINBAutoencoder_data,1.0,2381.031610573991,469.0179852049914,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2636,Deconvolution_64_3_0_ZINBAutoencoder_zeros,0.53,2381.031610573991,101.55625577000319,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2637,GuidedBackprop_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1109.1233951089962,101.31394448099309,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2638,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_zeros,1.0,1109.1233951089962,458.8331417669833,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2639,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_randomize,1.0,1109.1233951089962,457.30710959699354,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2640,GradientShap_64_3_0.1_NegativeBinomialAutoencoder_data,1.0,1109.1233951089962,459.6934483719815,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2641,Deconvolution_64_3_0.1_NegativeBinomialAutoencoder_zeros,0.7846666666666666,1109.1233951089962,98.74458325302112,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2642,GuidedBackprop_64_3_0.1_ZINBAutoencoder_zeros,0.5133333333333333,1562.0907283250126,103.88566870900104,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2643,GradientShap_64_3_0.1_ZINBAutoencoder_zeros,1.0,1562.0907283250126,435.6095744679915,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2644,GradientShap_64_3_0.1_ZINBAutoencoder_randomize,1.0,1562.0907283250126,447.688867719,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2645,GradientShap_64_3_0.1_ZINBAutoencoder_data,1.0,1562.0907283250126,439.81763333801064,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2646,Deconvolution_64_3_0.1_ZINBAutoencoder_zeros,1.0,1562.0907283250126,100.3750241859816,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2647,GuidedBackprop_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1549.585579614999,92.71234427101444,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2648,GradientShap_32_1_0_NegativeBinomialAutoencoder_zeros,1.0,1549.585579614999,476.939220158034,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2649,GradientShap_32_1_0_NegativeBinomialAutoencoder_randomize,1.0,1549.585579614999,448.52083866804605,net_70_11431_net_60_10082_net_135_11054_net_53_11196
2650,GradientShap_32_1_0_NegativeBinomialAutoencoder_data,1.0,1549.585579614999,456.7518663139781,net_70_11431_net_60_10082_net_135_11054_net_53_11196
